Date,Outlet,Movement Type,Reference ID,Comment,Code,SKU,Product Type,Supplier,Avail Changed,Req Changed,Alloc Changed,Pick Changed,Rec Changed,On Ord Changed,Tr Ou Changed,Tr In Changed,Flt Changed,Avail Before,Req Before,Alloc Before,Pick Before,Rec Before,On Ord Before,Tr Ou Before,Tr In Before,Flt Before,Avail After,Req After,Alloc After,Pick After,Rec After,On Ord After,Tr Ou After,Tr In After,Flt After
20/01/2016 3:23 PM,Greenslopes,Stock Take,93536,Stock Take Adjustment,133034,133034,Gym Accessories,Tiger Nutrition Pty Ltd,-8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93535,Stock Take Adjustment,132812,0113224656,Gym Accessories,Nutrition Systems Pty Ltd,-9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93534,Stock Take Adjustment,132726,9345856009489,Gym Accessories,Vantage Strength Accessories,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93533,Stock Take Adjustment,132025,9345856009960,Gym Accessories,Vantage Strength Accessories,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93532,Stock Take Adjustment,131202,9345856009861,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93531,Stock Take Adjustment,129938,129938,Gym Accessories,Beegreen Bags Limited,-2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93530,Stock Take Adjustment,129937,129937,Gym Accessories,Beegreen Bags Limited,-6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93529,Stock Take Adjustment,129688,9345856009755,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93528,Stock Take Adjustment,128579,9345856009724,Gym Accessories,Vantage Strength Accessories,-2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93527,Stock Take Adjustment,128577,9345856009694,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93526,Stock Take Adjustment,128574,9345856009656,Gym Accessories,Vantage Strength Accessories,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:23 PM,Greenslopes,Stock Take,93525,Stock Take Adjustment,128564,9345856009533,Gym Accessories,Vantage Strength Accessories,-1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:24 PM,Browns Plains,Invoice,16-00024817,Invoice Status updated from Incomplete to Processed,129787,9345856003111,Fat Burners,Global Link Nutrition NZ,-1,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,12,2,18,0,1,0,0,0,0,12,2
20/01/2016 3:24 PM,Browns Plains,Invoice,16-00024817,Fulfilled items removed from allocation,129787,9345856003111,Fat Burners,Global Link Nutrition NZ,0,0,-1,0,0,0,0,0,0,18,0,1,0,0,0,0,12,2,18,0,0,0,0,0,0,12,2
20/01/2016 3:24 PM,Ashmore,Manual Adjustment,93537,Manual Stock Adjustment,127853,9345856000073,Protein Blends,Global Link Nutrition,-1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,1
20/01/2016 3:25 PM,WarehouseHQ,ITO,14673,ITO item 'from' updated,133201,13335548,Clothing,Vitaco BAL,0,0,0,0,0,0,-6,0,0,38,0,0,0,0,0,108,0,0,38,0,0,0,0,0,102,0,0
20/01/2016 3:25 PM,Ringwood,ITO,14673,ITO item 'to' updated,133201,13335548,Clothing,Vitaco BAL,6,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,Sydney City,Invoice,16-00024819,Invoice Status updated from Incomplete to Processed,131965,713757372336,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0
20/01/2016 3:25 PM,Sydney City,Invoice,16-00024819,Fulfilled items removed from allocation,131965,713757372336,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,Castle Hill,Invoice,16-00024818,Invoice Status updated from Incomplete to Processed,128703,9345856000646,Protein Casein,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0
20/01/2016 3:25 PM,Castle Hill,Invoice,16-00024818,Fulfilled items removed from allocation,128703,9345856000646,Protein Casein,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,ITO,14678,ITO item 'from' updated,133201,13335548,Clothing,Vitaco BAL,0,0,0,0,0,0,-6,0,0,38,0,0,0,0,0,102,0,0,38,0,0,0,0,0,96,0,0
20/01/2016 3:25 PM,Kawana,ITO,14678,ITO item 'to' updated,133201,13335548,Clothing,Vitaco BAL,6,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Invoice Status updated from Incomplete to Processed,124023,9345856000059,Protein Blends,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,93,0,1,0,0,0,0,0,0
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Fulfilled items removed from allocation,124023,9345856000059,Protein Blends,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,93,0,1,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Invoice Status updated from Incomplete to Processed,133038,133038,Fat Burners,PSI Products,-1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Fulfilled items removed from allocation,133038,133038,Fat Burners,PSI Products,0,0,-1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Invoice Status updated from Incomplete to Processed,129353,9345856003203,Testosterone Boosters,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,37,0,1,0,0,0,0,0,1
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Fulfilled items removed from allocation,129353,9345856003203,Testosterone Boosters,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,37,0,1,0,0,0,0,0,1,37,0,0,0,0,0,0,0,1
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Invoice Status updated from Incomplete to Processed,132652,9345856001209,Shaker,Ningbo Tianqi Molding Co. Ltd,-1,0,1,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,154,0,1,0,0,0,0,0,0
20/01/2016 3:25 PM,Capalaba,Invoice,16-00024813,Fulfilled items removed from allocation,132652,9345856001209,Shaker,Ningbo Tianqi Molding Co. Ltd,0,0,-1,0,0,0,0,0,0,154,0,1,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024822,Invoice Status updated from Incomplete to Processed,130134,696859258466,Protein Weight Gainers,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024822,Fulfilled items removed from allocation,130134,696859258466,Protein Weight Gainers,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024822,Invoice Status updated from Incomplete to Processed,124033,9345856000141,Protein Lean and Ripped,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,787,0,0,0,0,480,127,0,0,786,0,1,0,0,480,127,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024822,Fulfilled items removed from allocation,124033,9345856000141,Protein Lean and Ripped,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,786,0,1,0,0,480,127,0,0,786,0,0,0,0,480,127,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024822,Invoice Status updated from Incomplete to Processed,127893,9345856000509,Fat Burners,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,412,0,0,0,0,3000,48,0,0,411,0,1,0,0,3000,48,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024822,Fulfilled items removed from allocation,127893,9345856000509,Fat Burners,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,411,0,1,0,0,3000,48,0,0,411,0,0,0,0,3000,48,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024823,Invoice Status updated from Incomplete to Processed,132827,810390025398,Pre Workout,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024823,Fulfilled items removed from allocation,132827,810390025398,Pre Workout,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024824,Invoice Status updated from Incomplete to Processed,127624,181030000618,Amino Acids,Flush FitnessPty Ltd,-1,0,1,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,2,0,1,0,0,8,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,Invoice,16-00024824,Fulfilled items removed from allocation,127624,181030000618,Amino Acids,Flush FitnessPty Ltd,0,0,-1,0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,2,0,0,0,0,8,0,0,0
20/01/2016 3:25 PM,WarehouseHQ,ITO,14680,ITO item 'from' updated,133201,13335548,Clothing,Vitaco BAL,0,0,0,0,0,0,-6,0,0,38,0,0,0,0,0,96,0,0,38,0,0,0,0,0,90,0,0
20/01/2016 3:25 PM,Coburg,ITO,14680,ITO item 'to' updated,133201,13335548,Clothing,Vitaco BAL,6,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0
20/01/2016 3:26 PM,Mitchell Park,Invoice,16-00024815,Invoice Status updated from Incomplete to Processed,124033,9345856000141,Protein Lean and Ripped,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,28,0,1,0,1,0,0,0,0,28,0
20/01/2016 3:26 PM,Mitchell Park,Invoice,16-00024815,Fulfilled items removed from allocation,124033,9345856000141,Protein Lean and Ripped,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,28,0,1,0,0,0,0,0,0,28,0
20/01/2016 3:26 PM,Mitchell Park,Invoice,16-00024815,Invoice Status updated from Incomplete to Processed,131441,9345856001025,Shaker,Ningbo Tianqi Molding Co. Ltd,-1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0
20/01/2016 3:26 PM,Mitchell Park,Invoice,16-00024815,Fulfilled items removed from allocation,131441,9345856001025,Shaker,Ningbo Tianqi Molding Co. Ltd,0,0,-1,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
20/01/2016 3:26 PM,Browns Plains,Invoice,16-00024825,Invoice Status updated from Incomplete to Processed,128629,9345856000523,Protein Weight Gainers,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,2,0
20/01/2016 3:26 PM,Browns Plains,Invoice,16-00024825,Fulfilled items removed from allocation,128629,9345856000523,Protein Weight Gainers,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,7,0,0,0,0,0,0,2,0
20/01/2016 3:26 PM,Toowoomba,PO,38657,Purchase Order item deleted,125198,181030009017,Amino Acids,Flush FitnessPty Ltd,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:26 PM,Brisbane City,Invoice,16-00024826,Invoice Status updated from Incomplete to Processed,132033,888849001354,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,18,0,0,0,0,36,0,0,0,17,0,1,0,0,36,0,0,0
20/01/2016 3:26 PM,Brisbane City,Invoice,16-00024826,Fulfilled items removed from allocation,132033,888849001354,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,17,0,1,0,0,36,0,0,0,17,0,0,0,0,36,0,0,0
20/01/2016 3:26 PM,Brisbane City,Invoice,16-00024826,Invoice Status updated from Incomplete to Processed,129585,888849000654,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,23,0,0,0,0,12,0,0,0,22,0,1,0,0,12,0,0,0
20/01/2016 3:26 PM,Brisbane City,Invoice,16-00024826,Fulfilled items removed from allocation,129585,888849000654,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,22,0,1,0,0,12,0,0,0,22,0,0,0,0,12,0,0,0
20/01/2016 3:26 PM,Toowoomba,PO,38657,Purchase Order item deleted,127619,181030009000,Amino Acids,Flush FitnessPty Ltd,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:26 PM,Toowoomba,PO,38657,Purchase Order item deleted,127620,181030009048,Amino Acids,Flush FitnessPty Ltd,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,WarehouseHQ,ITO,14687,ITO item 'from' updated,132647,132647,Protein Blends,Flush FitnessPty Ltd,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Burleigh,ITO,14687,ITO item 'to' updated,132647,132647,Protein Blends,Flush FitnessPty Ltd,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Toowoomba,PO,38657,Purchase Order item deleted,128404,811445020337,Testosterone Boosters,Flush FitnessPty Ltd,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Bankstown,Invoice,16-00024821,Invoice Status updated from Incomplete to Processed,129411,9343518000027,Fat Burners,Flush FitnessPty Ltd,-2,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0
20/01/2016 3:27 PM,Bankstown,Invoice,16-00024821,Fulfilled items removed from allocation,129411,9343518000027,Fat Burners,Flush FitnessPty Ltd,0,0,-2,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Bankstown,Invoice,16-00024821,Invoice Status updated from Incomplete to Processed,129721,888849000012,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,269,0,11,0,0,0,0,0,0,268,0,12,0,0,0,0,0,0
20/01/2016 3:27 PM,Bankstown,Invoice,16-00024821,Fulfilled items removed from allocation,129721,888849000012,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,268,0,12,0,0,0,0,0,0,268,0,11,0,0,0,0,0,0
20/01/2016 3:27 PM,Bankstown,Invoice,16-00024821,Invoice Status updated from Incomplete to Processed,129721,888849000012,Protein Bars,Nutrition Systems Pty Ltd,-2,0,2,0,0,0,0,0,0,268,0,11,0,0,0,0,0,0,266,0,13,0,0,0,0,0,0
20/01/2016 3:27 PM,Bankstown,Invoice,16-00024821,Fulfilled items removed from allocation,129721,888849000012,Protein Bars,Nutrition Systems Pty Ltd,0,0,-2,0,0,0,0,0,0,266,0,13,0,0,0,0,0,0,266,0,11,0,0,0,0,0,0
20/01/2016 3:27 PM,Toowoomba,PO,38657,Purchase Order item deleted,129097,811445020382,Amino Acids,Flush FitnessPty Ltd,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Toowoomba,PO,38657,Purchase Order item deleted,129197,181030109076,Amino Acids,Flush FitnessPty Ltd,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Invoice Status updated from Incomplete to Processed,130078,888849000234,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,186,0,0,0,0,108,0,0,0,185,0,1,0,0,108,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Fulfilled items removed from allocation,130078,888849000234,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,185,0,1,0,0,108,0,0,0,185,0,0,0,0,108,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Invoice Status updated from Incomplete to Processed,130078,888849000234,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,185,0,0,0,0,108,0,0,0,184,0,1,0,0,108,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Fulfilled items removed from allocation,130078,888849000234,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,184,0,1,0,0,108,0,0,0,184,0,0,0,0,108,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Invoice Status updated from Incomplete to Processed,130078,888849000234,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,184,0,0,0,0,108,0,0,0,183,0,1,0,0,108,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Fulfilled items removed from allocation,130078,888849000234,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,183,0,1,0,0,108,0,0,0,183,0,0,0,0,108,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Invoice Status updated from Incomplete to Processed,129863,888849000210,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,3,0,0,0,0,120,0,0,0,2,0,1,0,0,120,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Fulfilled items removed from allocation,129863,888849000210,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,2,0,1,0,0,120,0,0,0,2,0,0,0,0,120,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Invoice Status updated from Incomplete to Processed,129863,888849000210,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,2,0,0,0,0,120,0,0,0,1,0,1,0,0,120,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Fulfilled items removed from allocation,129863,888849000210,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,120,0,0,0,1,0,0,0,0,120,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Invoice Status updated from Incomplete to Processed,129863,888849000210,Protein Bars,Nutrition Systems Pty Ltd,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,120,0,0,0,0,0,1,0,0,120,0,0,0
20/01/2016 3:27 PM,Capalaba,Invoice,16-00024820,Fulfilled items removed from allocation,129863,888849000210,Protein Bars,Nutrition Systems Pty Ltd,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,120,0,0,0,0,0,0,0,0,120,0,0,0
20/01/2016 3:27 PM,Toowoomba,PO,38657,Purchase Order item deleted,129724,817963010171,Gym Accessories,Flush FitnessPty Ltd,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Toowoomba,PO,38657,Purchase Order item deleted,129728,817963010133,Gym Accessories,Flush FitnessPty Ltd,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,WarehouseHQ,ITO,14691,ITO item 'from' updated,128651,705016331222,Protein Weight Gainers,Superior Supplements pty ltd,0,0,0,0,0,0,-1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Lutwyche,ITO,14691,ITO item 'to' updated,128651,705016331222,Protein Weight Gainers,Superior Supplements pty ltd,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20/01/2016 3:27 PM,Ravenhall,Invoice,16-00024827,Invoice Status updated from Incomplete to Processed,125126,9345856000226,Protein WPI,Global Link Nutrition,-1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,10,0,1,0,0,0,0,2,0
20/01/2016 3:27 PM,Ravenhall,Invoice,16-00024827,Fulfilled items removed from allocation,125126,9345856000226,Protein WPI,Global Link Nutrition,0,0,-1,0,0,0,0,0,0,10,0,1,0,0,0,0,2,0,10,0,0,0,0,0,0,2,0
20/01/2016 3:27 PM,Ravenhall,Invoice,16-00024827,Invoice Status updated from Incomplete to Processed,129439,346346767536,Testosterone Boosters,PSI Products,-1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0
20/01/2016 3:27 PM,Ravenhall,Invoice,16-00024827,Fulfilled items removed from allocation,129439,346346767536,Testosterone Boosters,PSI Products,0,0,-1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,128518,9345856009502,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-5,0,0,15,0,0,0,0,0,27,0,0,15,0,0,0,0,0,22,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,128518,9345856009502,Gym Accessories,Vantage Strength Accessories,5,0,0,0,0,0,0,-5,0,3,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,128565,9345856009557,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-1,0,0,14,0,0,0,0,0,10,0,0,14,0,0,0,0,0,9,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,128565,9345856009557,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,-1,0,7,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,128566,9345856009564,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-2,0,0,15,0,0,0,0,0,14,0,0,15,0,0,0,0,0,12,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,128566,9345856009564,Gym Accessories,Vantage Strength Accessories,2,0,0,0,0,0,0,-2,0,6,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,131202,9345856009861,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-1,0,0,7,0,0,0,0,0,3,0,0,7,0,0,0,0,0,2,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,131202,9345856009861,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,131203,9345856009878,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-1,0,0,7,0,0,0,0,0,4,0,0,7,0,0,0,0,0,3,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,131203,9345856009878,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,128582,9345856009762,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-3,0,0,6,0,0,0,0,0,15,0,0,6,0,0,0,0,0,12,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,128582,9345856009762,Gym Accessories,Vantage Strength Accessories,3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,131422,9345856009922,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-1,0,0,11,0,0,0,0,0,7,0,0,11,0,0,0,0,0,6,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,131422,9345856009922,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,131446,9345856009663,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-1,0,0,6,0,0,0,0,0,2,0,0,6,0,0,0,0,0,1,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,131446,9345856009663,Gym Accessories,Vantage Strength Accessories,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,132026,9345856009977,Gym Accessories,Vantage Strength Accessories,0,0,0,0,0,0,-2,0,0,8,0,0,0,0,0,4,0,0,8,0,0,0,0,0,2,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,132026,9345856009977,Gym Accessories,Vantage Strength Accessories,2,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
20/01/2016 3:28 PM,WarehouseHQ,ITO,14699,ITO item 'from' updated,133104,133104,Clothing,Vantage Strength Accessories,0,0,0,0,0,0,-1,0,0,6,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,0
20/01/2016 3:28 PM,Underwood,ITO,14699,ITO item 'to' updated,133104,133104,Clothing,Vantage Strength Accessories,1,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
